c;phi;gam;alp;h;num_slice;slope_len;fel;bis
20;0.4363323129985824;18.5;0.5235987755982988;15;2600;25.98076211353316;2.4552664915082896;3.386112468190087
20;0.4363323129985824;18.5;0.5235987755982988;15;2610;25.98076211353316;2.4592071118975336;3.3930116480690566
20;0.4363323129985824;18.5;0.5235987755982988;15;2620;25.98076211353316;2.4570246957949906;3.3914486427353667
20;0.4363323129985824;18.5;0.5235987755982988;15;2630;25.98076211353316;2.455754202018066;3.3879107831805544
20;0.4363323129985824;18.5;0.5235987755982988;15;2640;25.98076211353316;2.4586304594168196;3.39254778093261
20;0.4363323129985824;18.5;0.5235987755982988;15;2650;25.98076211353316;2.458369424443463;3.3933333914134693
20;0.4363323129985824;18.5;0.5235987755982988;15;2660;25.98076211353316;2.4596997366217326;3.3945103926437925
20;0.4363323129985824;18.5;0.5235987755982988;15;2670;25.98076211353316;2.459990374842832;3.3953278480326685
20;0.4363323129985824;18.5;0.5235987755982988;15;2680;25.98076211353316;2.459392887812569;3.3953599840481457
20;0.4363323129985824;18.5;0.5235987755982988;15;2690;25.98076211353316;2.459767027190013;3.394807124474201
20;0.4363323129985824;18.5;0.5235987755982988;15;2700;25.98076211353316;2.461965359727936;3.398913804305974
20;0.4363323129985824;18.5;0.5235987755982988;15;2710;25.98076211353316;2.461743805405384;3.398759592447368
20;0.4363323129985824;18.5;0.5235987755982988;15;2720;25.98076211353316;2.4580784246720837;3.3938952096574657
20;0.4363323129985824;18.5;0.5235987755982988;15;2730;25.98076211353316;2.457228926713589;3.3917518116595717
20;0.4363323129985824;18.5;0.5235987755982988;15;2740;25.98076211353316;2.459923293691978;3.3970577716554806
20;0.4363323129985824;18.5;0.5235987755982988;15;2750;25.98076211353316;2.4595901615980824;3.396712344253226
20;0.4363323129985824;18.5;0.5235987755982988;15;2760;25.98076211353316;2.4605547772892282;3.398737929841784
20;0.4363323129985824;18.5;0.5235987755982988;15;2770;25.98076211353316;2.462873131415005;3.4011129722229905
20;0.4363323129985824;18.5;0.5235987755982988;15;2780;25.98076211353316;2.461541163319764;3.400175968620316
20;0.4363323129985824;18.5;0.5235987755982988;15;2790;25.98076211353316;2.46128161132607;3.3992029907712946
20;0.4363323129985824;18.5;0.5235987755982988;15;2800;25.98076211353316;2.465348998849962;3.405048925753287
20;0.4363323129985824;18.5;0.5235987755982988;15;2810;25.98076211353316;2.462776235800799;3.402009018284139
20;0.4363323129985824;18.5;0.5235987755982988;15;2820;25.98076211353316;2.4603926361116266;3.3993666415880077
20;0.4363323129985824;18.5;0.5235987755982988;15;2830;25.98076211353316;2.4638762018242515;3.403909358065619
20;0.4363323129985824;18.5;0.5235987755982988;15;2840;25.98076211353316;2.4620447007990047;3.4016978052197175
20;0.4363323129985824;18.5;0.5235987755982988;15;2850;25.98076211353316;2.4615870721553517;3.400249398971391
20;0.4363323129985824;18.5;0.5235987755982988;15;2860;25.98076211353316;2.4697926447316605;3.4125989565386114
20;0.4363323129985824;18.5;0.5235987755982988;15;2870;25.98076211353316;2.4657226391533897;3.4071349017682646
20;0.4363323129985824;18.5;0.5235987755982988;15;2880;25.98076211353316;2.467067487572152;3.4098396809787417
20;0.4363323129985824;18.5;0.5235987755982988;15;2890;25.98076211353316;2.4616640362214297;3.4006792102699577
20;0.4363323129985824;18.5;0.5235987755982988;15;2900;25.98076211353316;2.469230714829053;3.412402733113813
20;0.4363323129985824;18.5;0.5235987755982988;15;2910;25.98076211353316;2.4647419206749;3.406474700100134
20;0.4363323129985824;18.5;0.5235987755982988;15;2920;25.98076211353316;2.4688189647536336;3.4119467806849073
20;0.4363323129985824;18.5;0.5235987755982988;15;2930;25.98076211353316;2.4647450974556864;3.4064142191973583
20;0.4363323129985824;18.5;0.5235987755982988;15;2940;25.98076211353316;2.4684730401777246;3.4121950296339354
20;0.4363323129985824;18.5;0.5235987755982988;15;2950;25.98076211353316;2.466556454113414;3.4091214887699737
20;0.4363323129985824;18.5;0.5235987755982988;15;2960;25.98076211353316;2.4692706520025007;3.41390191862301
20;0.4363323129985824;18.5;0.5235987755982988;15;2970;25.98076211353316;2.4692176493024895;3.412804021902875
20;0.4363323129985824;18.5;0.5235987755982988;15;2980;25.98076211353316;2.470918563849506;3.416373690224331
20;0.4363323129985824;18.5;0.5235987755982988;15;2990;25.98076211353316;2.470699468518787;3.416075923463531
20;0.4363323129985824;18.5;0.5235987755982988;15;3000;25.98076211353316;2.4725757448534376;3.4191881533326294
20;0.4363323129985824;18.5;0.5235987755982988;15;3010;25.98076211353316;2.471321860244333;3.417299384059847
20;0.4363323129985824;18.5;0.5235987755982988;15;3020;25.98076211353316;2.4689975766118937;3.4142390333721298
20;0.4363323129985824;18.5;0.5235987755982988;15;3030;25.98076211353316;2.4688913820011864;3.4142606744774704
20;0.4363323129985824;18.5;0.5235987755982988;15;3040;25.98076211353316;2.470600451927079;3.4171468200050854
20;0.4363323129985824;18.5;0.5235987755982988;15;3050;25.98076211353316;2.4699298854947833;3.415822216960266
20;0.4363323129985824;18.5;0.5235987755982988;15;3060;25.98076211353316;2.4801290842719212;3.4314935554781627
20;0.4363323129985824;18.5;0.5235987755982988;15;3070;25.98076211353316;2.469559482182733;3.416445181624162
20;0.4363323129985824;18.5;0.5235987755982988;15;3080;25.98076211353316;2.471978061768162;3.419048767548594
20;0.4363323129985824;18.5;0.5235987755982988;15;3090;25.98076211353316;2.478585740487719;3.4310769093514266
20;0.4363323129985824;18.5;0.5235987755982988;15;3100;25.98076211353316;2.4768014053396286;3.4270942274344525
20;0.4363323129985824;18.5;0.5235987755982988;15;3110;25.98076211353316;2.4789714687595463;3.430170468650501
20;0.4363323129985824;18.5;0.5235987755982988;15;3120;25.98076211353316;2.4730429788886186;3.4217031012671586
20;0.4363323129985824;18.5;0.5235987755982988;15;3130;25.98076211353316;2.4753202221293464;3.4258188849596944
20;0.4363323129985824;18.5;0.5235987755982988;15;3140;25.98076211353316;2.4753459593959053;3.425638083013907
20;0.4363323129985824;18.5;0.5235987755982988;15;3150;25.98076211353316;2.4701381956648163;3.419897058477538
20;0.4363323129985824;18.5;0.5235987755982988;15;3160;25.98076211353316;2.479789119668546;3.4318860724600344
20;0.4363323129985824;18.5;0.5235987755982988;15;3170;25.98076211353316;2.4755975255910023;3.427324152712931
20;0.4363323129985824;18.5;0.5235987755982988;15;3180;25.98076211353316;2.4763751805692604;3.4292225402253593
20;0.4363323129985824;18.5;0.5235987755982988;15;3190;25.98076211353316;2.4779812093807116;3.430568850720325
20;0.4363323129985824;18.5;0.5235987755982988;15;3200;25.98076211353316;2.478998277895625;3.434260711755256
20;0.4363323129985824;18.5;0.5235987755982988;15;3210;25.98076211353316;2.4796420286606446;3.4343280475012175
20;0.4363323129985824;18.5;0.5235987755982988;15;3220;25.98076211353316;2.486749278520309;3.44427070883216
20;0.4363323129985824;18.5;0.5235987755982988;15;3230;25.98076211353316;2.474760091139332;3.4268514577737443
20;0.4363323129985824;18.5;0.5235987755982988;15;3240;25.98076211353316;2.4731210546104516;3.425249020615309
20;0.4363323129985824;18.5;0.5235987755982988;15;3250;25.98076211353316;2.480143120348023;3.4354091056394855
20;0.4363323129985824;18.5;0.5235987755982988;15;3260;25.98076211353316;2.4838885562810855;3.4422470788500643
20;0.4363323129985824;18.5;0.5235987755982988;15;3270;25.98076211353316;2.4768787833149095;3.432179045744447
20;0.4363323129985824;18.5;0.5235987755982988;15;3280;25.98076211353316;2.487942081304505;3.4459409889197756
20;0.4363323129985824;18.5;0.5235987755982988;15;3290;25.98076211353316;2.484590730364757;3.4442702950427835
20;0.4363323129985824;18.5;0.5235987755982988;15;3300;25.98076211353316;2.4837386046378604;3.442373460163558
20;0.4363323129985824;18.5;0.5235987755982988;15;3310;25.98076211353316;2.4770808855364317;3.4314485947806235
20;0.4363323129985824;18.5;0.5235987755982988;15;3320;25.98076211353316;2.4837811172416204;3.4424768384669657
20;0.4363323129985824;18.5;0.5235987755982988;15;3330;25.98076211353316;2.486356906904713;3.4483976882698983
20;0.4363323129985824;18.5;0.5235987755982988;15;3340;25.98076211353316;2.483942657334407;3.4448355889715505
20;0.4363323129985824;18.5;0.5235987755982988;15;3350;25.98076211353316;2.481030644237268;3.4413645966564923
20;0.4363323129985824;18.5;0.5235987755982988;15;3360;25.98076211353316;2.4845117145330606;3.4449811531393304
20;0.4363323129985824;18.5;0.5235987755982988;15;3370;25.98076211353316;2.4935473451150605;3.4582912490836173
20;0.4363323129985824;18.5;0.5235987755982988;15;3380;25.98076211353316;2.478733411302762;3.438006449553462
20;0.4363323129985824;18.5;0.5235987755982988;15;3390;25.98076211353316;2.4837606148569296;3.445084071274684
20;0.4363323129985824;18.5;0.5235987755982988;15;3400;25.98076211353316;2.4845644562747218;3.446693182319011
20;0.4363323129985824;18.5;0.5235987755982988;15;3410;25.98076211353316;2.487669174590613;3.450693839640281
20;0.4363323129985824;18.5;0.5235987755982988;15;3420;25.98076211353316;2.4880411527142043;3.450767539353259
20;0.4363323129985824;18.5;0.5235987755982988;15;3430;25.98076211353316;2.4818034247320138;3.4431609323202785
20;0.4363323129985824;18.5;0.5235987755982988;15;3440;25.98076211353316;2.486493502396272;3.450069003085856
20;0.4363323129985824;18.5;0.5235987755982988;15;3450;25.98076211353316;2.4874023727201737;3.452168773877589
20;0.4363323129985824;18.5;0.5235987755982988;15;3460;25.98076211353316;2.48819862714576;3.453236020082496
20;0.4363323129985824;18.5;0.5235987755982988;15;3470;25.98076211353316;2.4888818323409323;3.454897278205882
20;0.4363323129985824;18.5;0.5235987755982988;15;3480;25.98076211353316;2.4852099643090284;3.4500805138337154
20;0.4363323129985824;18.5;0.5235987755982988;15;3490;25.98076211353316;2.486365322444079;3.4521913590344564
20;0.4363323129985824;18.5;0.5235987755982988;15;3500;25.98076211353316;2.490302375466003;3.45914352043116
20;0.4363323129985824;18.5;0.5235987755982988;15;3510;25.98076211353316;2.4907917432509503;3.4570201169332577
20;0.4363323129985824;18.5;0.5235987755982988;15;3520;25.98076211353316;2.4846588789759005;3.448361026478093
20;0.4363323129985824;18.5;0.5235987755982988;15;3530;25.98076211353316;2.4926426055112905;3.460742458131435
20;0.4363323129985824;18.5;0.5235987755982988;15;3540;25.98076211353316;2.4940252275300048;3.462541652631537
20;0.4363323129985824;18.5;0.5235987755982988;15;3550;25.98076211353316;2.4942364570029207;3.4636851536992523
20;0.4363323129985824;18.5;0.5235987755982988;15;3560;25.98076211353316;2.4840051303117563;3.4492892281008323
20;0.4363323129985824;18.5;0.5235987755982988;15;3570;25.98076211353316;2.4940711113266993;3.4658261299129625
20;0.4363323129985824;18.5;0.5235987755982988;15;3580;25.98076211353316;2.491571128267292;3.461025233651617
20;0.4363323129985824;18.5;0.5235987755982988;15;3590;25.98076211353316;2.4898151918728173;3.459064131571803
20;0.4363323129985824;18.5;0.5235987755982988;15;3600;25.98076211353316;2.4902003726722692;3.4599947249242944
20;0.4363323129985824;18.5;0.5235987755982988;15;3610;25.98076211353316;2.4916998096995338;3.4620777824906495
20;0.4363323129985824;18.5;0.5235987755982988;15;3620;25.98076211353316;2.4911370190663797;3.4614418782972374
20;0.4363323129985824;18.5;0.5235987755982988;15;3630;25.98076211353316;2.490903594080859;3.462154633027539
20;0.4363323129985824;18.5;0.5235987755982988;15;3640;25.98076211353316;2.495014806722624;3.46645183347198
20;0.4363323129985824;18.5;0.5235987755982988;15;3650;25.98076211353316;2.4969244636524572;3.4696326547547693
20;0.4363323129985824;18.5;0.5235987755982988;15;3660;25.98076211353316;2.4917104628594555;3.464024753851466
20;0.4363323129985824;18.5;0.5235987755982988;15;3670;25.98076211353316;2.48962961772825;3.460478683077166
20;0.4363323129985824;18.5;0.5235987755982988;15;3680;25.98076211353316;2.4974754950038265;3.471211257171715
20;0.4363323129985824;18.5;0.5235987755982988;15;3690;25.98076211353316;2.4854498341135147;3.4540286652252226
20;0.4363323129985824;18.5;0.5235987755982988;15;3700;25.98076211353316;2.4943164267655304;3.4670408756138698
20;0.4363323129985824;18.5;0.5235987755982988;15;3710;25.98076211353316;2.4953685448763383;3.470122009070706
20;0.4363323129985824;18.5;0.5235987755982988;15;3720;25.98076211353316;2.4975933324589685;3.472874196837194
20;0.4363323129985824;18.5;0.5235987755982988;15;3730;25.98076211353316;2.4970628516156035;3.4733628650541695
20;0.4363323129985824;18.5;0.5235987755982988;15;3740;25.98076211353316;2.49596864382558;3.4711084943385795
20;0.4363323129985824;18.5;0.5235987755982988;15;3750;25.98076211353316;2.50173266064712;3.4796831389864384
20;0.4363323129985824;18.5;0.5235987755982988;15;3760;25.98076211353316;2.4990592116458004;3.4775302565144126
20;0.4363323129985824;18.5;0.5235987755982988;15;3770;25.98076211353316;2.5020724922124518;3.480772432084587
20;0.4363323129985824;18.5;0.5235987755982988;15;3780;25.98076211353316;2.494712220962347;3.470936661751164
20;0.4363323129985824;18.5;0.5235987755982988;15;3790;25.98076211353316;2.495752703210471;3.472275208106003
20;0.4363323129985824;18.5;0.5235987755982988;15;3800;25.98076211353316;2.501613007452683;3.4804027078260575
20;0.4363323129985824;18.5;0.5235987755982988;15;3810;25.98076211353316;2.499981806585592;3.4787443252909647
20;0.4363323129985824;18.5;0.5235987755982988;15;3820;25.98076211353316;2.500147842358494;3.4788478713921425
20;0.4363323129985824;18.5;0.5235987755982988;15;3830;25.98076211353316;2.498874304060407;3.476645390629227
20;0.4363323129985824;18.5;0.5235987755982988;15;3840;25.98076211353316;2.506949538676562;3.4882773776595024
20;0.4363323129985824;18.5;0.5235987755982988;15;3850;25.98076211353316;2.4999783196926146;3.4800891511974115
20;0.4363323129985824;18.5;0.5235987755982988;15;3860;25.98076211353316;2.502159916308379;3.4816198483398053
20;0.4363323129985824;18.5;0.5235987755982988;15;3870;25.98076211353316;2.5069292238453267;3.489733626457581
20;0.4363323129985824;18.5;0.5235987755982988;15;3880;25.98076211353316;2.5059369225954615;3.488907793728423
20;0.4363323129985824;18.5;0.5235987755982988;15;3890;25.98076211353316;2.5028024227035246;3.483502676115126
20;0.4363323129985824;18.5;0.5235987755982988;15;3900;25.98076211353316;2.5021995568302033;3.482946448725021
20;0.4363323129985824;18.5;0.5235987755982988;15;3910;25.98076211353316;2.5055092858994144;3.48875052717512
20;0.4363323129985824;18.5;0.5235987755982988;15;3920;25.98076211353316;2.5070415484192132;3.491235899027294
20;0.4363323129985824;18.5;0.5235987755982988;15;3930;25.98076211353316;2.5087491554237618;3.4938577798406594
20;0.4363323129985824;18.5;0.5235987755982988;15;3940;25.98076211353316;2.506474092337948;3.4905781448418844
20;0.4363323129985824;18.5;0.5235987755982988;15;3950;25.98076211353316;2.504000932547268;3.486409157901247
20;0.4363323129985824;18.5;0.5235987755982988;15;3960;25.98076211353316;2.5133408460457827;3.5006010699423467
20;0.4363323129985824;18.5;0.5235987755982988;15;3970;25.98076211353316;2.5149366714185235;3.502585289990941
20;0.4363323129985824;18.5;0.5235987755982988;15;3980;25.98076211353316;2.5029773718092847;3.485441135512842
20;0.4363323129985824;18.5;0.5235987755982988;15;3990;25.98076211353316;2.5100050869440165;3.4974777630746696
20;0.4363323129985824;18.5;0.5235987755982988;15;4000;25.98076211353316;2.511194380247788;3.4984855246724633
20;0.4363323129985824;18.5;0.5235987755982988;15;4010;25.98076211353316;2.5102111376726164;3.4975253924895853
20;0.4363323129985824;18.5;0.5235987755982988;15;4020;25.98076211353316;2.512692868562975;3.5008172106911597
20;0.4363323129985824;18.5;0.5235987755982988;15;4030;25.98076211353316;2.509028352236875;3.4946328780528675
20;0.4363323129985824;18.5;0.5235987755982988;15;4040;25.98076211353316;2.5104030221086395;3.4968439903060546
20;0.4363323129985824;18.5;0.5235987755982988;15;4050;25.98076211353316;2.52050926005229;3.5127104354720293
20;0.4363323129985824;18.5;0.5235987755982988;15;4060;25.98076211353316;2.5107857830059754;3.497600126892586
20;0.4363323129985824;18.5;0.5235987755982988;15;4070;25.98076211353316;2.5147405396673808;3.505892518146007
20;0.4363323129985824;18.5;0.5235987755982988;15;4080;25.98076211353316;2.51409101071159;3.505152807532759
20;0.4363323129985824;18.5;0.5235987755982988;15;4090;25.98076211353316;2.5147700833629383;3.5041970578155572
20;0.4363323129985824;18.5;0.5235987755982988;15;4100;25.98076211353316;2.519530016068406;3.511059814667294
20;0.4363323129985824;18.5;0.5235987755982988;15;4110;25.98076211353316;2.5128391840863666;3.5036668515647866
20;0.4363323129985824;18.5;0.5235987755982988;15;4120;25.98076211353316;2.5168148270535484;3.5093711373193557
20;0.4363323129985824;18.5;0.5235987755982988;15;4130;25.98076211353316;2.5196846600387506;3.513701779492765
20;0.4363323129985824;18.5;0.5235987755982988;15;4140;25.98076211353316;2.5195903831229507;3.51390371599518
20;0.4363323129985824;18.5;0.5235987755982988;15;4150;25.98076211353316;2.524281679002035;3.5189253255938344
20;0.4363323129985824;18.5;0.5235987755982988;15;4160;25.98076211353316;2.526967424742164;3.524017956989957
20;0.4363323129985824;18.5;0.5235987755982988;15;4170;25.98076211353316;2.524213254750816;3.520797432523979
20;0.4363323129985824;18.5;0.5235987755982988;15;4180;25.98076211353316;2.5173880370813646;3.5110259139853364
20;0.4363323129985824;18.5;0.5235987755982988;15;4190;25.98076211353316;2.522439950360251;3.5185091039078094
20;0.4363323129985824;18.5;0.5235987755982988;15;4200;25.98076211353316;2.517642085995466;3.5111114961647427
20;0.4363323129985824;18.5;0.5235987755982988;15;4210;25.98076211353316;2.5220839067199643;3.517181501493223
20;0.4363323129985824;18.5;0.5235987755982988;15;4220;25.98076211353316;2.5246250368813254;3.5204910783022685
20;0.4363323129985824;18.5;0.5235987755982988;15;4230;25.98076211353316;2.5201996515255574;3.5162408551463904
20;0.4363323129985824;18.5;0.5235987755982988;15;4240;25.98076211353316;2.5196697604588154;3.516554483184156
20;0.4363323129985824;18.5;0.5235987755982988;15;4250;25.98076211353316;2.5278062931598013;3.526505139685075
20;0.4363323129985824;18.5;0.5235987755982988;15;4260;25.98076211353316;2.527140996369517;3.5267813469468496
20;0.4363323129985824;18.5;0.5235987755982988;15;4270;25.98076211353316;2.517824460084261;3.513758262383523
20;0.4363323129985824;18.5;0.5235987755982988;15;4280;25.98076211353316;2.527603585759383;3.528182726963638
20;0.4363323129985824;18.5;0.5235987755982988;15;4290;25.98076211353316;2.5283050632556754;3.528929293629412
20;0.4363323129985824;18.5;0.5235987755982988;15;4300;25.98076211353316;2.5298759888230813;3.532046065144149
20;0.4363323129985824;18.5;0.5235987755982988;15;4310;25.98076211353316;2.5352997005477884;3.539380564170397
20;0.4363323129985824;18.5;0.5235987755982988;15;4320;25.98076211353316;2.536105576685276;3.540606258797453
20;0.4363323129985824;18.5;0.5235987755982988;15;4330;25.98076211353316;2.53071579884892;3.5327800147885635
20;0.4363323129985824;18.5;0.5235987755982988;15;4340;25.98076211353316;2.5282628438753236;3.5308640242614406
20;0.4363323129985824;18.5;0.5235987755982988;15;4350;25.98076211353316;2.5319622931397587;3.535356549403502
20;0.4363323129985824;18.5;0.5235987755982988;15;4360;25.98076211353316;2.5368051221721797;3.5432748940210304
20;0.4363323129985824;18.5;0.5235987755982988;15;4370;25.98076211353316;2.5318252883350625;3.535692391257636
20;0.4363323129985824;18.5;0.5235987755982988;15;4380;25.98076211353316;2.5285774240105674;3.5315773515757054
20;0.4363323129985824;18.5;0.5235987755982988;15;4390;25.98076211353316;2.5322360265050583;3.5366768696124335
20;0.4363323129985824;18.5;0.5235987755982988;15;4400;25.98076211353316;2.5363542743319787;3.5420636868483473
20;0.4363323129985824;18.5;0.5235987755982988;15;4410;25.98076211353316;2.5304424583889777;3.5345738257408583
20;0.4363323129985824;18.5;0.5235987755982988;15;4420;25.98076211353316;2.5328188199830595;3.5379844730271737
20;0.4363323129985824;18.5;0.5235987755982988;15;4430;25.98076211353316;2.5339493153941905;3.5407838582129494
20;0.4363323129985824;18.5;0.5235987755982988;15;4440;25.98076211353316;2.532316128937487;3.5389811678253067
20;0.4363323129985824;18.5;0.5235987755982988;15;4450;25.98076211353316;2.5370379756699637;3.5458134550664133
20;0.4363323129985824;18.5;0.5235987755982988;15;4460;25.98076211353316;2.5384956816687354;3.547527426497608
20;0.4363323129985824;18.5;0.5235987755982988;15;4470;25.98076211353316;2.546269028367819;3.5579485527495245
20;0.4363323129985824;18.5;0.5235987755982988;15;4480;25.98076211353316;2.538788753080999;3.5495717348753755
20;0.4363323129985824;18.5;0.5235987755982988;15;4490;25.98076211353316;2.5391881623550283;3.5507522247595213
20;0.4363323129985824;18.5;0.5235987755982988;15;4500;25.98076211353316;2.5422593057953993;3.55316527711295
20;0.4363323129985824;18.5;0.5235987755982988;15;4510;25.98076211353316;2.5187271511251086;3.522303674862338
20;0.4363323129985824;18.5;0.5235987755982988;15;4520;25.98076211353316;2.536901748119949;3.548506308589209
20;0.4363323129985824;18.5;0.5235987755982988;15;4530;25.98076211353316;2.5515345827764806;3.5696510245449558
20;0.4363323129985824;18.5;0.5235987755982988;15;4540;25.98076211353316;2.5416452893288866;3.55389783652174
20;0.4363323129985824;18.5;0.5235987755982988;15;4550;25.98076211353316;2.5483799631721276;3.5640545962516947
20;0.4363323129985824;18.5;0.5235987755982988;15;4560;25.98076211353316;2.5483570478479387;3.5644888244461357
20;0.4363323129985824;18.5;0.5235987755982988;15;4570;25.98076211353316;2.543322766530326;3.558441111804363
20;0.4363323129985824;18.5;0.5235987755982988;15;4580;25.98076211353316;2.542103897157669;3.5578199385739238
20;0.4363323129985824;18.5;0.5235987755982988;15;4590;25.98076211353316;2.5439855340875557;3.560730484927346
20;0.4363323129985824;18.5;0.5235987755982988;15;4600;25.98076211353316;2.5471876450620012;3.564352406954752
20;0.4363323129985824;18.5;0.5235987755982988;15;4610;25.98076211353316;2.5449594758436027;3.561442197098741
20;0.4363323129985824;18.5;0.5235987755982988;15;4620;25.98076211353316;2.547337789029322;3.5646595572731252
20;0.4363323129985824;18.5;0.5235987755982988;15;4630;25.98076211353316;2.5486418638256594;3.566398181898069
20;0.4363323129985824;18.5;0.5235987755982988;15;4640;25.98076211353316;2.5451977779114707;3.5623455018111354
20;0.4363323129985824;18.5;0.5235987755982988;15;4650;25.98076211353316;2.556930576365673;3.579844786926299
20;0.4363323129985824;18.5;0.5235987755982988;15;4660;25.98076211353316;2.5473827210308597;3.5678260023597757
20;0.4363323129985824;18.5;0.5235987755982988;15;4670;25.98076211353316;2.5520272108060116;3.573663079565395
20;0.4363323129985824;18.5;0.5235987755982988;15;4680;25.98076211353316;2.558382911695053;3.5824097916070463
20;0.4363323129985824;18.5;0.5235987755982988;15;4690;25.98076211353316;2.5508676678453304;3.5720592627120467
20;0.4363323129985824;18.5;0.5235987755982988;15;4700;25.98076211353316;2.5670427406616874;3.5954778925117905
20;0.4363323129985824;18.5;0.5235987755982988;15;4710;25.98076211353316;2.5556419538704596;3.5804902300065593
20;0.4363323129985824;18.5;0.5235987755982988;15;4720;25.98076211353316;2.555425572372232;3.580772011276019
20;0.4363323129985824;18.5;0.5235987755982988;15;4730;25.98076211353316;2.5518507529609016;3.5760881478477073
20;0.4363323129985824;18.5;0.5235987755982988;15;4740;25.98076211353316;2.5605784903505957;3.5881928733203923
20;0.4363323129985824;18.5;0.5235987755982988;15;4750;25.98076211353316;2.5516228785229074;3.575742506830436
20;0.4363323129985824;18.5;0.5235987755982988;15;4760;25.98076211353316;2.562797914616962;3.5918909784766595
20;0.4363323129985824;18.5;0.5235987755982988;15;4770;25.98076211353316;2.55680248506713;3.5845097912287622
20;0.4363323129985824;18.5;0.5235987755982988;15;4780;25.98076211353316;2.5621178660467683;3.590513826663146
20;0.4363323129985824;18.5;0.5235987755982988;15;4790;25.98076211353316;2.561531312710011;3.592666625268299
20;0.4363323129985824;18.5;0.5235987755982988;15;4800;25.98076211353316;2.555856762037345;3.5838838224127794
20;0.4363323129985824;18.5;0.5235987755982988;15;4810;25.98076211353316;2.572083219563489;3.6059175026964576
20;0.4363323129985824;18.5;0.5235987755982988;15;4820;25.98076211353316;2.5626864080518352;3.5926714837945886
20;0.4363323129985824;18.5;0.5235987755982988;15;4830;25.98076211353316;2.561444597897401;3.5940394277560603
20;0.4363323129985824;18.5;0.5235987755982988;15;4840;25.98076211353316;2.5636807773373653;3.5968919424623698
20;0.4363323129985824;18.5;0.5235987755982988;15;4850;25.98076211353316;2.5605964143486006;3.59110891155303
20;0.4363323129985824;18.5;0.5235987755982988;15;4860;25.98076211353316;2.5581327601380037;3.5885943449533637
20;0.4363323129985824;18.5;0.5235987755982988;15;4870;25.98076211353316;2.56379526767096;3.5960178089865815
20;0.4363323129985824;18.5;0.5235987755982988;15;4880;25.98076211353316;2.5700857095792036;3.6090101145374005
20;0.4363323129985824;18.5;0.5235987755982988;15;4890;25.98076211353316;2.568151749951531;3.6061111654521576
20;0.4363323129985824;18.5;0.5235987755982988;15;4900;25.98076211353316;2.564364834733136;3.597991450982007
20;0.4363323129985824;18.5;0.5235987755982988;15;4910;25.98076211353316;2.573125679742299;3.611592118117382
20;0.4363323129985824;18.5;0.5235987755982988;15;4920;25.98076211353316;2.5647001852743436;3.598810055863031
20;0.4363323129985824;18.5;0.5235987755982988;15;4930;25.98076211353316;2.5611114342507992;3.5975074187327976
20;0.4363323129985824;18.5;0.5235987755982988;15;4940;25.98076211353316;2.561714902259772;3.5985182553205117
20;0.4363323129985824;18.5;0.5235987755982988;15;4950;25.98076211353316;2.563481612611489;3.5972290689226187
20;0.4363323129985824;18.5;0.5235987755982988;15;4960;25.98076211353316;2.559983748058397;3.5948943862195555
20;0.4363323129985824;18.5;0.5235987755982988;15;4970;25.98076211353316;2.557188301599208;3.59378078954992
20;0.4363323129985824;18.5;0.5235987755982988;15;4980;25.98076211353316;2.579206554842725;3.620802006508823
20;0.4363323129985824;18.5;0.5235987755982988;15;4990;25.98076211353316;2.570510336795309;3.6086065264641003
20;0.4363323129985824;18.5;0.5235987755982988;15;5000;25.98076211353316;2.5573369266644788;3.591998753149882
